query,prediction
15182,TypeB
15183,TypeB
15184,TypeB
15185,TypeB
15186,TypeB
15187,TypeA
15188,TypeB
15189,TypeA
15190,TypeB
15191,TypeB
15192,TypeB
15193,TypeB
15194,TypeB
15195,TypeB
15196,TypeB
15197,TypeB
15198,TypeB
15199,TypeB
15200,TypeB
15201,TypeB
15202,TypeB
15203,TypeB
15204,TypeB
15205,TypeB
15206,TypeA
15207,TypeB
15208,TypeB
15209,TypeB
15210,TypeB
15211,TypeB
15212,TypeA
15213,TypeB
15214,TypeB
15215,TypeB
15216,TypeB
15217,TypeB
15218,TypeB
15219,TypeB
15220,TypeB
15221,TypeB
15222,TypeB
15223,TypeB
15224,TypeB
15225,TypeB
15226,TypeB
15227,TypeB
15228,TypeB
15229,TypeA
15230,TypeB
15231,TypeA
15232,TypeB
15233,TypeB
15234,TypeB
15235,TypeA
15236,TypeB
15237,TypeA
15238,TypeB
15239,TypeB
15240,TypeB
15241,TypeB
15242,TypeB
15243,TypeB
15244,TypeB
15245,TypeB
15246,TypeB
15247,TypeB
15248,TypeB
15249,TypeB
15250,TypeB
15251,TypeB
15252,TypeB
15253,TypeB
15254,TypeB
15255,TypeB
15256,TypeB
15257,TypeB
15258,TypeB
15259,TypeB
15260,TypeB
15261,TypeB
15262,TypeB
15263,TypeB
15264,TypeB
15265,TypeB
15266,TypeB
15267,TypeB
15268,TypeB
15269,TypeB
15270,TypeB
15271,TypeB
15272,TypeB
15273,TypeB
15274,TypeA
15275,TypeA
15276,TypeA
15277,TypeB
15278,TypeB
15279,TypeB
15280,TypeB
15281,TypeB
15282,TypeB
15283,TypeB
15284,TypeB
15285,TypeB
15286,TypeB
15287,TypeB
15288,TypeB
15289,TypeA
15290,TypeB
15291,TypeB
15292,TypeB
15293,TypeB
15294,TypeB
15295,TypeB
15296,TypeB
15297,TypeB
15298,TypeA
15299,TypeB
15300,TypeB
15301,TypeB
15302,TypeB
15303,TypeB
15304,TypeB
15305,TypeB
15306,TypeB
15307,TypeB
15308,TypeB
15309,TypeB
15310,TypeB
15311,TypeB
15312,TypeB
15313,TypeB
15314,TypeB
15315,TypeB
15316,TypeB
15317,TypeB
15318,TypeB
15319,TypeB
15320,TypeB
15321,TypeB
15322,TypeB
15323,TypeB
15324,TypeB
15325,TypeB
15326,TypeA
15327,TypeB
15328,TypeB
15329,TypeB
15330,TypeB
15331,TypeB
15332,TypeA
15333,TypeB
15334,TypeB
15335,TypeA
15336,TypeB
15337,TypeA
15338,TypeB
15339,TypeB
15340,TypeB
15341,TypeB
15342,TypeB
15343,TypeB
15344,TypeB
15345,TypeB
15346,TypeB
15347,TypeB
15348,TypeA
15349,TypeA
15350,TypeA
15351,TypeB
15352,TypeB
15353,TypeB
15354,TypeB
15355,TypeB
15356,TypeB
15357,TypeA
15358,TypeA
15359,TypeB
15360,TypeB
15361,TypeB
15362,TypeB
15363,TypeA
15364,TypeA
15365,TypeB
15366,TypeB
15367,TypeB
15368,TypeB
15369,TypeB
15370,TypeB
15371,TypeB
15372,TypeB
15373,TypeB
15374,TypeA
15375,TypeB
15376,TypeA
15377,TypeA
15378,TypeA
15379,TypeB
15380,TypeB
15381,TypeB
15382,TypeB
15383,TypeB
15384,TypeA
15385,TypeB
15386,TypeB
15387,TypeB
15388,TypeB
15389,TypeA
15390,TypeB
15391,TypeB
15392,TypeB
15393,TypeB
15394,TypeA
15395,TypeA
15396,TypeB
15397,TypeB
15398,TypeA
15399,TypeB
15400,TypeB
15401,TypeA
15402,TypeB
15403,TypeA
15404,TypeB
15405,TypeA
15406,TypeA
15407,TypeB
15408,TypeA
15409,TypeB
15410,TypeB
15411,TypeB
15412,TypeB
15413,TypeB
15414,TypeB
15415,TypeA
15416,TypeB
15417,TypeB
15418,TypeA
15419,TypeA
15420,TypeB
15421,TypeB
15422,TypeB
15423,TypeB
15424,TypeB
15425,TypeA
15426,TypeB
15427,TypeA
15428,TypeB
15429,TypeA
15430,TypeA
15431,TypeB
15432,TypeB
15433,TypeA
15434,TypeB
15435,TypeA
15436,TypeB
15437,TypeB
15438,TypeA
15439,TypeA
15440,TypeA
15441,TypeA
15442,TypeB
15443,TypeA
15444,TypeB
15445,TypeB
15446,TypeB
15447,TypeB
15448,TypeB
15449,TypeB
15450,TypeB
15451,TypeA
15452,TypeA
15453,TypeB
15454,TypeB
15455,TypeB
15456,TypeB
15457,TypeB
15458,TypeB
15459,TypeB
15460,TypeB
15461,TypeB
15462,TypeB
15463,TypeB
15464,TypeB
15465,TypeA
15466,TypeB
15467,TypeB
15468,TypeB
15469,TypeB
15470,TypeA
15471,TypeB
15472,TypeB
15473,TypeB
15474,TypeB
15475,TypeB
15476,TypeB
15477,TypeA
15478,TypeB
15479,TypeB
15480,TypeB
15481,TypeB
15482,TypeB
15483,TypeB
15484,TypeB
15485,TypeB
15486,TypeB
15487,TypeB
15488,TypeB
15489,TypeB
15490,TypeA
15491,TypeB
15492,TypeB
15493,TypeB
15494,TypeB
15495,TypeB
15496,TypeB
15497,TypeB
15498,TypeB
15499,TypeB
15500,TypeB
15501,TypeB
15502,TypeB
15503,TypeB
15504,TypeB
15505,TypeB
15506,TypeB
15507,TypeB
15508,TypeB
15509,TypeB
15510,TypeB
15511,TypeB
15512,TypeB
15513,TypeB
15514,TypeB
15515,TypeB
15516,TypeA
15517,TypeB
15518,TypeB
15519,TypeB
15520,TypeB
15521,TypeB
15522,TypeB
15523,TypeB
15524,TypeB
15525,TypeB
15526,TypeB
15527,TypeB
15528,TypeB
15529,TypeB
15530,TypeB
15531,TypeA
15532,TypeB
15533,TypeB
15534,TypeA
15535,TypeB
15536,TypeB
15537,TypeB
15538,TypeB
15539,TypeB
15540,TypeB
15541,TypeB
15542,TypeA
15543,TypeB
15544,TypeB
15545,TypeB
15546,TypeB
15547,TypeB
15548,TypeB
15549,TypeB
15550,TypeB
15551,TypeB
15552,TypeB
15553,TypeB
15554,TypeB
15555,TypeB
15556,TypeB
15557,TypeB
15558,TypeB
15559,TypeB
15560,TypeB
15561,TypeA
15562,TypeB
15563,TypeB
15564,TypeB
15565,TypeB
15566,TypeB
15567,TypeB
15568,TypeB
15569,TypeB
15570,TypeB
15571,TypeB
15572,TypeB
15573,TypeB
15574,TypeB
15575,TypeB
15576,TypeB
15577,TypeB
15578,TypeB
15579,TypeB
15580,TypeB
15581,TypeB
15582,TypeA
15583,TypeB
15584,TypeB
15585,TypeB
15586,TypeB
15587,TypeB
15588,TypeB
15589,TypeB
15590,TypeB
15591,TypeB
15592,TypeB
15593,TypeB
15594,TypeB
15595,TypeB
15596,TypeB
15597,TypeB
15598,TypeB
15599,TypeB
15600,TypeB
15601,TypeB
15602,TypeA
15603,TypeB
15604,TypeB
15605,TypeB
15606,TypeB
15607,TypeA
15608,TypeA
15609,TypeB
15610,TypeB
15611,TypeB
15612,TypeB
15613,TypeB
15614,TypeB
15615,TypeB
15616,TypeB
15617,TypeB
15618,TypeB
15619,TypeA
15620,TypeB
15621,TypeB
15622,TypeA
15623,TypeB
15624,TypeB
15625,TypeA
15626,TypeA
15627,TypeB
15628,TypeB
15629,TypeB
15630,TypeA
15631,TypeA
15632,TypeA
15633,TypeB
15634,TypeB
15635,TypeB
15636,TypeB
15637,TypeB
15638,TypeB
15639,TypeB
15640,TypeB
15641,TypeB
15642,TypeA
15643,TypeB
15644,TypeA
15645,TypeB
15646,TypeB
15647,TypeA
15648,TypeA
15649,TypeB
15650,TypeB
15651,TypeB
15652,TypeB
15653,TypeB
15654,TypeB
15655,TypeB
15656,TypeB
15657,TypeB
15658,TypeB
15659,TypeA
15660,TypeB
15661,TypeB
15662,TypeB
15663,TypeB
15664,TypeB
15665,TypeB
15666,TypeB
15667,TypeA
15668,TypeB
15669,TypeB
15670,TypeB
15671,TypeB
15672,TypeB
15673,TypeA
15674,TypeB
15675,TypeA
15676,TypeB
15677,TypeB
15678,TypeB
15679,TypeB
15680,TypeB
15681,TypeB
15682,TypeB
15683,TypeB
15684,TypeB
15685,TypeA
15686,TypeB
15687,TypeB
15688,TypeB
15689,TypeB
15690,TypeB
15691,TypeB
15692,TypeB
15693,TypeB
15694,TypeB
15695,TypeB
15696,TypeB
15697,TypeB
15698,TypeB
15699,TypeB
15700,TypeB
15701,TypeB
15702,TypeB
15703,TypeA
15704,TypeB
15705,TypeB
15706,TypeB
15707,TypeB
15708,TypeB
15709,TypeB
15710,TypeB
15711,TypeB
15712,TypeB
15713,TypeB
15714,TypeB
15715,TypeB
15716,TypeB
15717,TypeB
15718,TypeA
15719,TypeB
15720,TypeB
15721,TypeB
15722,TypeB
15723,TypeB
15724,TypeB
15725,TypeB
15726,TypeA
15727,TypeA
15728,TypeB
15729,TypeB
15730,TypeB
15731,TypeB
15732,TypeB
15733,TypeB
15734,TypeB
15735,TypeB
15736,TypeA
15737,TypeB
15738,TypeB
15739,TypeB
15740,TypeB
15741,TypeB
15742,TypeB
15743,TypeB
15744,TypeB
15745,TypeB
15746,TypeB
15747,TypeB
15748,TypeB
15749,TypeA
15750,TypeB
15751,TypeB
15752,TypeB
15753,TypeA
15754,TypeB
15755,TypeB
15756,TypeB
15757,TypeB
15758,TypeB
15759,TypeB
15760,TypeB
15761,TypeB
15762,TypeB
15763,TypeB
15764,TypeA
15765,TypeB
15766,TypeB
15767,TypeB
15768,TypeB
15769,TypeB
15770,TypeB
15771,TypeB
15772,TypeB
15773,TypeB
15774,TypeB
15775,TypeB
15776,TypeB
15777,TypeB
15778,TypeB
15779,TypeB
15780,TypeB
15781,TypeB
15782,TypeB
15783,TypeB
15784,TypeB
15785,TypeB
15786,TypeB
15787,TypeB
15788,TypeB
15789,TypeB
15790,TypeA
15791,TypeB
15792,TypeB
15793,TypeB
15794,TypeB
15795,TypeB
15796,TypeB
15797,TypeB
15798,TypeB
15799,TypeB
15800,TypeA
15801,TypeB
15802,TypeB
15803,TypeB
15804,TypeB
15805,TypeB
15806,TypeB
15807,TypeB
15808,TypeB
15809,TypeB
15810,TypeB
15811,TypeB
15812,TypeB
15813,TypeB
15814,TypeB
15815,TypeB
15816,TypeB
15817,TypeB
15818,TypeB
15819,TypeB
15820,TypeB
15821,TypeB
15822,TypeB
15823,TypeA
15824,TypeB
15825,TypeB
15826,TypeB
15827,TypeB
15828,TypeB
15829,TypeB
15830,TypeB
15831,TypeB
15832,TypeB
15833,TypeB
15834,TypeB
15835,TypeB
15836,TypeB
15837,TypeB
15838,TypeB
15839,TypeB
15840,TypeB
15841,TypeB
15842,TypeB
15843,TypeB
15844,TypeB
15845,TypeB
15846,TypeB
15847,TypeB
15848,TypeB
15849,TypeB
15850,TypeB
15851,TypeB
15852,TypeB
15853,TypeB
15854,TypeB
15855,TypeB
15856,TypeB
15857,TypeB
15858,TypeB
15859,TypeB
15860,TypeB
15861,TypeB
15862,TypeB
15863,TypeB
15864,TypeB
15865,TypeB
15866,TypeB
15867,TypeB
15868,TypeB
15869,TypeB
15870,TypeB
15871,TypeB
15872,TypeB
15873,TypeB
15874,TypeB
15875,TypeB
15876,TypeB
15877,TypeB
15878,TypeB
15879,TypeB
15880,TypeB
15881,TypeB
15882,TypeB
15883,TypeB
15884,TypeB
15885,TypeB
15886,TypeB
15887,TypeB
15888,TypeB
15889,TypeB
15890,TypeB
15891,TypeB
15892,TypeB
15893,TypeB
15894,TypeB
15895,TypeB
15896,TypeB
15897,TypeB
15898,TypeB
15899,TypeB
15900,TypeB
15901,TypeB
15902,TypeB
15903,TypeB
15904,TypeB
15905,TypeB
15906,TypeB
15907,TypeB
15908,TypeB
15909,TypeB
15910,TypeA
15911,TypeB
15912,TypeB
15913,TypeB
15914,TypeB
15915,TypeB
15916,TypeB
15917,TypeA
15918,TypeB
15919,TypeB
15920,TypeB
15921,TypeB
15922,TypeA
15923,TypeB
15924,TypeB
15925,TypeB
15926,TypeB
15927,TypeB
15928,TypeB
15929,TypeB
15930,TypeB
15931,TypeB
15932,TypeB
15933,TypeB
15934,TypeB
15935,TypeB
15936,TypeB
15937,TypeB
15938,TypeB
15939,TypeB
15940,TypeB
15941,TypeB
15942,TypeB
15943,TypeB
15944,TypeB
15945,TypeB
15946,TypeB
15947,TypeA
15948,TypeB
15949,TypeB
15950,TypeB
15951,TypeB
15952,TypeB
15953,TypeB
15954,TypeB
15955,TypeB
15956,TypeB
15957,TypeB
15958,TypeB
15959,TypeB
15960,TypeB
15961,TypeB
15962,TypeB
15963,TypeB
15964,TypeB
15965,TypeB
15966,TypeB
15967,TypeB
15968,TypeB
15969,TypeB
15970,TypeB
15971,TypeB
15972,TypeB
15973,TypeB
15974,TypeB
15975,TypeB
15976,TypeB
15977,TypeB
15978,TypeB
15979,TypeB
15980,TypeB
15981,TypeB
15982,TypeB
15983,TypeB
15984,TypeB
15985,TypeB
15986,TypeB
15987,TypeB
15988,TypeB
15989,TypeB
15990,TypeB
15991,TypeB
15992,TypeB
15993,TypeA
15994,TypeB
15995,TypeB
15996,TypeB
15997,TypeA
15998,TypeB
15999,TypeB
16000,TypeB
16001,TypeB
16002,TypeB
16003,TypeB
16004,TypeB
16005,TypeB
16006,TypeA
16007,TypeB
16008,TypeB
16009,TypeB
16010,TypeB
16011,TypeB
16012,TypeB
16013,TypeB
16014,TypeB
16015,TypeB
16016,TypeB
16017,TypeB
16018,TypeB
16019,TypeB
16020,TypeB
16021,TypeB
16022,TypeB
16023,TypeB
16024,TypeB
16025,TypeB
16026,TypeB
16027,TypeB
16028,TypeB
16029,TypeB
16030,TypeB
16031,TypeB
16032,TypeB
16033,TypeB
16034,TypeA
16035,TypeB
16036,TypeB
16037,TypeB
16038,TypeB
16039,TypeB
16040,TypeB
16041,TypeB
16042,TypeB
16043,TypeB
16044,TypeB
16045,TypeB
16046,TypeB
16047,TypeB
16048,TypeB
16049,TypeB
16050,TypeB
16051,TypeB
16052,TypeB
16053,TypeB
16054,TypeA
16055,TypeB
16056,TypeB
16057,TypeB
16058,TypeB
16059,TypeB
16060,TypeB
16061,TypeB
16062,TypeB
16063,TypeB
16064,TypeB
16065,TypeB
16066,TypeB
16067,TypeB
16068,TypeB
16069,TypeB
16070,TypeB
16071,TypeB
16072,TypeB
16073,TypeB
16074,TypeB
16075,TypeB
16076,TypeB
16077,TypeB
16078,TypeB
16079,TypeB
16080,TypeB
16081,TypeB
16082,TypeB
16083,TypeA
16084,TypeB
16085,TypeB
16086,TypeB
16087,TypeB
16088,TypeB
16089,TypeB
16090,TypeB
16091,TypeB
16092,TypeA
16093,TypeB
16094,TypeB
16095,TypeB
16096,TypeB
16097,TypeB
16098,TypeB
16099,TypeB
16100,TypeB
16101,TypeB
16102,TypeB
16103,TypeB
16104,TypeB
16105,TypeB
16106,TypeB
16107,TypeB
16108,TypeB
16109,TypeB
16110,TypeB
16111,TypeB
16112,TypeB
16113,TypeB
16114,TypeB
16115,TypeA
16116,TypeB
16117,TypeB
16118,TypeB
16119,TypeB
16120,TypeB
16121,TypeB
16122,TypeB
16123,TypeB
16124,TypeB
16125,TypeB
16126,TypeB
16127,TypeB
16128,TypeB
16129,TypeB
16130,TypeB
16131,TypeB
16132,TypeB
16133,TypeB
16134,TypeB
16135,TypeB
16136,TypeB
16137,TypeA
16138,TypeB
16139,TypeB
16140,TypeB
16141,TypeB
16142,TypeA
16143,TypeB
16144,TypeB
16145,TypeA
16146,TypeB
16147,TypeB
16148,TypeA
16149,TypeB
16150,TypeB
16151,TypeB
16152,TypeB
16153,TypeB
16154,TypeB
16155,TypeB
16156,TypeB
16157,TypeB
16158,TypeB
16159,TypeB
16160,TypeB
16161,TypeB
16162,TypeB
16163,TypeB
16164,TypeA
16165,TypeB
16166,TypeB
16167,TypeB
16168,TypeB
16169,TypeA
16170,TypeB
16171,TypeB
16172,TypeB
16173,TypeB
16174,TypeB
16175,TypeA
16176,TypeB
16177,TypeB
16178,TypeB
16179,TypeB
16180,TypeB
16181,TypeB
16182,TypeB
16183,TypeB
16184,TypeB
16185,TypeB
16186,TypeB
16187,TypeB
16188,TypeB
16189,TypeB
16190,TypeB
16191,TypeB
16192,TypeB
16193,TypeB
16194,TypeB
16195,TypeB
16196,TypeB
16197,TypeB
16198,TypeB
16199,TypeB
16200,TypeB
16201,TypeB
16202,TypeB
16203,TypeB
16204,TypeB
16205,TypeB
16206,TypeB
16207,TypeB
16208,TypeB
16209,TypeB
16210,TypeB
16211,TypeA
16212,TypeB
16213,TypeB
16214,TypeB
16215,TypeB
16216,TypeB
16217,TypeB
16218,TypeB
16219,TypeB
16220,TypeB
16221,TypeA
16222,TypeB
16223,TypeB
16224,TypeB
16225,TypeB
16226,TypeB
16227,TypeB
16228,TypeB
16229,TypeB
16230,TypeB
16231,TypeB
16232,TypeB
16233,TypeB
16234,TypeB
16235,TypeB
16236,TypeB
16237,TypeB
16238,TypeB
16239,TypeB
16240,TypeB
16241,TypeB
16242,TypeB
16243,TypeB
16244,TypeB
16245,TypeB
16246,TypeB
16247,TypeB
16248,TypeB
16249,TypeB
16250,TypeB
16251,TypeB
16252,TypeB
16253,TypeB
16254,TypeB
16255,TypeB
16256,TypeB
16257,TypeB
16258,TypeB
16259,TypeB
16260,TypeB
16261,TypeB
16262,TypeA
16263,TypeB
16264,TypeB
16265,TypeB
16266,TypeB
16267,TypeB
16268,TypeB
16269,TypeB
16270,TypeB
16271,TypeB
16272,TypeB
16273,TypeB
16274,TypeB
16275,TypeB
16276,TypeB
16277,TypeB
16278,TypeA
16279,TypeB
16280,TypeB
16281,TypeB
16282,TypeB
16283,TypeB
16284,TypeB
16285,TypeB
16286,TypeA
16287,TypeB
16288,TypeB
16289,TypeA
16290,TypeB
16291,TypeB
16292,TypeB
16293,TypeB
16294,TypeB
16295,TypeA
16296,TypeB
16297,TypeB
16298,TypeB
16299,TypeB
16300,TypeB
16301,TypeB
16302,TypeB
16303,TypeB
16304,TypeB
16305,TypeB
16306,TypeB
16307,TypeB
16308,TypeB
16309,TypeB
16310,TypeB
16311,TypeA
16312,TypeA
16313,TypeB
16314,TypeB
16315,TypeB
16316,TypeB
16317,TypeB
16318,TypeB
16319,TypeA
16320,TypeB
16321,TypeB
16322,TypeB
16323,TypeB
16324,TypeB
16325,TypeB
16326,TypeB
16327,TypeB
16328,TypeB
16329,TypeA
16330,TypeA
16331,TypeB
16332,TypeB
16333,TypeB
16334,TypeB
16335,TypeB
16336,TypeB
16337,TypeB
16338,TypeB
16339,TypeB
16340,TypeB
16341,TypeB
16342,TypeB
16343,TypeB
16344,TypeB
16345,TypeA
16346,TypeB
16347,TypeB
16348,TypeB
16349,TypeB
16350,TypeB
16351,TypeB
16352,TypeB
16353,TypeB
16354,TypeB
16355,TypeB
16356,TypeA
16357,TypeB
16358,TypeB
16359,TypeB
16360,TypeB
16361,TypeA
16362,TypeB
16363,TypeB
16364,TypeB
16365,TypeB
16366,TypeA
16367,TypeB
16368,TypeA
16369,TypeB
16370,TypeB
16371,TypeB
16372,TypeA
16373,TypeB
16374,TypeB
16375,TypeB
16376,TypeB
16377,TypeB
16378,TypeB
16379,TypeB
16380,TypeB
16381,TypeB
16382,TypeB
16383,TypeB
16384,TypeB
16385,TypeB
16386,TypeB
16387,TypeB
16388,TypeB
16389,TypeB
16390,TypeA
16391,TypeB
16392,TypeB
16393,TypeB
16394,TypeB
16395,TypeB
16396,TypeB
16397,TypeB
16398,TypeB
16399,TypeB
16400,TypeB
16401,TypeA
16402,TypeB
16403,TypeB
16404,TypeB
16405,TypeB
16406,TypeB
16407,TypeB
16408,TypeB
16409,TypeB
16410,TypeB
16411,TypeA
16412,TypeB
16413,TypeA
16414,TypeA
16415,TypeB
16416,TypeB
16417,TypeB
16418,TypeB
16419,TypeB
16420,TypeB
16421,TypeB
16422,TypeB
16423,TypeB
16424,TypeB
16425,TypeB
16426,TypeB
16427,TypeB
16428,TypeB
16429,TypeB
16430,TypeB
16431,TypeB
16432,TypeB
16433,TypeA
16434,TypeB
16435,TypeB
16436,TypeB
16437,TypeB
16438,TypeB
16439,TypeB
16440,TypeB
16441,TypeA
16442,TypeB
16443,TypeB
16444,TypeB
16445,TypeB
16446,TypeB
16447,TypeB
16448,TypeB
16449,TypeB
16450,TypeB
16451,TypeB
16452,TypeB
16453,TypeB
16454,TypeB
16455,TypeB
16456,TypeB
16457,TypeB
16458,TypeB
16459,TypeB
16460,TypeB
16461,TypeB
16462,TypeB
16463,TypeA
16464,TypeB
16465,TypeA
16466,TypeB
16467,TypeB
16468,TypeB
16469,TypeB
16470,TypeB
16471,TypeB
16472,TypeB
16473,TypeB
16474,TypeB
16475,TypeB
16476,TypeB
16477,TypeB
16478,TypeB
16479,TypeB
16480,TypeB
16481,TypeB
16482,TypeB
16483,TypeB
16484,TypeB
16485,TypeB
16486,TypeB
16487,TypeB
16488,TypeB
16489,TypeB
16490,TypeB
16491,TypeB
16492,TypeB
16493,TypeB
16494,TypeB
16495,TypeB
16496,TypeB
16497,TypeB
16498,TypeB
16499,TypeB
16500,TypeB
16501,TypeB
16502,TypeB
16503,TypeB
16504,TypeB
16505,TypeB
16506,TypeB
16507,TypeB
16508,TypeA
16509,TypeB
16510,TypeB
16511,TypeB
16512,TypeA
16513,TypeB
16514,TypeB
16515,TypeB
16516,TypeB
16517,TypeB
16518,TypeB
16519,TypeB
16520,TypeB
16521,TypeB
16522,TypeB
16523,TypeB
16524,TypeB
16525,TypeB
16526,TypeA
16527,TypeB
16528,TypeB
16529,TypeB
16530,TypeA
16531,TypeA
16532,TypeB
16533,TypeB
16534,TypeB
16535,TypeB
16536,TypeB
16537,TypeB
16538,TypeB
16539,TypeB
16540,TypeB
16541,TypeA
16542,TypeB
16543,TypeA
16544,TypeB
16545,TypeB
16546,TypeB
16547,TypeB
16548,TypeB
16549,TypeB
16550,TypeB
16551,TypeB
16552,TypeB
16553,TypeA
16554,TypeB
16555,TypeB
16556,TypeA
16557,TypeB
16558,TypeB
16559,TypeB
16560,TypeB
16561,TypeB
16562,TypeA
16563,TypeA
16564,TypeB
16565,TypeB
16566,TypeB
16567,TypeB
16568,TypeB
16569,TypeA
16570,TypeB
16571,TypeB
16572,TypeB
16573,TypeB
16574,TypeB
16575,TypeA
16576,TypeB
16577,TypeB
16578,TypeB
16579,TypeB
16580,TypeB
16581,TypeB
16582,TypeB
16583,TypeA
16584,TypeB
16585,TypeB
16586,TypeB
16587,TypeA
16588,TypeA
16589,TypeB
16590,TypeB
16591,TypeB
16592,TypeB
16593,TypeB
16594,TypeB
16595,TypeB
16596,TypeB
16597,TypeB
16598,TypeB
16599,TypeB
16600,TypeB
16601,TypeB
16602,TypeA
16603,TypeB
16604,TypeB
16605,TypeB
16606,TypeB
16607,TypeB
16608,TypeB
16609,TypeA
16610,TypeB
16611,TypeB
16612,TypeA
16613,TypeB
16614,TypeB
16615,TypeB
16616,TypeB
16617,TypeB
16618,TypeB
16619,TypeB
16620,TypeB
16621,TypeB
16622,TypeB
16623,TypeB
16624,TypeB
16625,TypeB
16626,TypeB
16627,TypeA
16628,TypeB
16629,TypeB
16630,TypeB
16631,TypeB
16632,TypeB
16633,TypeB
16634,TypeB
16635,TypeB
16636,TypeB
16637,TypeB
16638,TypeB
16639,TypeB
16640,TypeB
16641,TypeB
16642,TypeB
16643,TypeB
16644,TypeB
16645,TypeB
16646,TypeB
16647,TypeB
16648,TypeB
16649,TypeB
16650,TypeB
16651,TypeA
16652,TypeB
16653,TypeB
16654,TypeB
16655,TypeB
16656,TypeA
16657,TypeB
16658,TypeB
16659,TypeB
16660,TypeB
16661,TypeB
16662,TypeA
16663,TypeA
16664,TypeB
16665,TypeA
16666,TypeB
16667,TypeA
16668,TypeB
16669,TypeB
16670,TypeB
16671,TypeB
16672,TypeB
16673,TypeB
16674,TypeA
16675,TypeB
16676,TypeB
16677,TypeB
16678,TypeB
16679,TypeB
16680,TypeB
16681,TypeB
16682,TypeB
16683,TypeB
16684,TypeB
16685,TypeB
16686,TypeA
16687,TypeB
16688,TypeB
16689,TypeB
16690,TypeB
16691,TypeB
16692,TypeB
16693,TypeB
16694,TypeB
16695,TypeB
16696,TypeB
16697,TypeB
16698,TypeB
16699,TypeB
16700,TypeA
16701,TypeB
16702,TypeB
16703,TypeB
16704,TypeB
16705,TypeB
16706,TypeB
16707,TypeB
16708,TypeA
16709,TypeA
16710,TypeB
16711,TypeB
16712,TypeB
16713,TypeB
16714,TypeB
16715,TypeB
16716,TypeB
16717,TypeB
16718,TypeB
16719,TypeB
16720,TypeB
16721,TypeB
16722,TypeB
16723,TypeB
16724,TypeA
16725,TypeB
16726,TypeB
16727,TypeA
16728,TypeA
16729,TypeA
16730,TypeA
16731,TypeB
16732,TypeB
16733,TypeA
16734,TypeB
16735,TypeB
16736,TypeB
16737,TypeB
16738,TypeB
16739,TypeB
16740,TypeB
16741,TypeB
16742,TypeB
16743,TypeB
16744,TypeB
16745,TypeB
16746,TypeB
16747,TypeB
16748,TypeA
16749,TypeB
16750,TypeB
16751,TypeB
16752,TypeB
16753,TypeB
16754,TypeB
16755,TypeB
16756,TypeB
16757,TypeB
16758,TypeA
16759,TypeB
16760,TypeB
16761,TypeB
16762,TypeB
16763,TypeA
16764,TypeB
16765,TypeB
16766,TypeB
16767,TypeB
16768,TypeB
16769,TypeB
16770,TypeA
16771,TypeB
16772,TypeB
16773,TypeB
16774,TypeA
16775,TypeB
16776,TypeB
16777,TypeB
16778,TypeB
16779,TypeB
16780,TypeB
16781,TypeA
16782,TypeA
16783,TypeB
16784,TypeA
16785,TypeB
16786,TypeB
16787,TypeB
16788,TypeB
16789,TypeB
16790,TypeB
16791,TypeB
16792,TypeB
16793,TypeB
16794,TypeB
16795,TypeB
16796,TypeB
16797,TypeB
16798,TypeB
16799,TypeB
16800,TypeB
16801,TypeB
16802,TypeB
16803,TypeB
16804,TypeB
16805,TypeB
16806,TypeB
16807,TypeB
16808,TypeB
16809,TypeB
16810,TypeB
16811,TypeB
16812,TypeA
16813,TypeB
16814,TypeB
16815,TypeB
16816,TypeB
16817,TypeB
16818,TypeB
16819,TypeB
16820,TypeB
16821,TypeB
16822,TypeB
16823,TypeB
16824,TypeB
16825,TypeA
16826,TypeB
16827,TypeB
16828,TypeB
16829,TypeB
16830,TypeB
16831,TypeA
16832,TypeB
16833,TypeB
16834,TypeB
16835,TypeA
16836,TypeA
16837,TypeB
16838,TypeB
16839,TypeA
16840,TypeB
16841,TypeA
16842,TypeB
16843,TypeB
16844,TypeB
16845,TypeB
16846,TypeB
16847,TypeA
16848,TypeA
16849,TypeB
16850,TypeB
16851,TypeB
16852,TypeB
16853,TypeB
16854,TypeA
16855,TypeB
16856,TypeB
16857,TypeA
16858,TypeB
16859,TypeA
16860,TypeB
16861,TypeB
16862,TypeB
16863,TypeB
16864,TypeA
16865,TypeA
16866,TypeB
16867,TypeA
16868,TypeB
16869,TypeB
16870,TypeB
16871,TypeB
16872,TypeB
16873,TypeB
16874,TypeB
16875,TypeB
16876,TypeA
16877,TypeB
16878,TypeB
16879,TypeA
16880,TypeA
16881,TypeA
16882,TypeA
16883,TypeA
16884,TypeB
16885,TypeB
16886,TypeA
16887,TypeA
16888,TypeB
16889,TypeA
16890,TypeA
16891,TypeB
16892,TypeB
16893,TypeB
16894,TypeA
